1.22784	78.9721	81.6609	20.016	17.5111	17.478	23.95	17.6374	21.4	17.7577	20.5	17.8753	19.85	18.0214	19.3	18.349	18.65
1.135	73.2291	75.9371	20.0154	17.5208	17.5016	23.6	17.6603	21.2	17.7824	20.35	17.9083	19.6	18.0897	19.1	-1	-1
1.11177	71.8099	73.3669	20.0122	17.5117	17.4937	23.45	17.6519	21.25	17.7757	20.25	17.906	19.55	18.1037	19.05	-1	-1
1.09263	67.8184	69.8967	20.0125	17.5089	17.5023	23.3	17.6616	21.1	17.7876	20.1	17.922	19.45	18.1344	18.9	-1	-1
1.05369	67.7486	72.7115	20.0178	17.5146	17.5123	23.45	17.6744	21.2	17.8048	20.2	17.9501	19.4	18.2238	18.85	-1	-1
1.188	76.0244	79.1171	20.0158	17.5203	17.4864	23.5	17.6414	21.4	17.7593	20.4	17.877	19.7	18.0308	19.2	-1	-1
1.14411	74.2877	76.7131	19.9828	17.4842	17.4593	23.3188	17.6214	21.3188	17.7464	20.3188	17.8746	19.6188	18.0551	19.0688	-1	-1
1.11098	72.2994	76.2255	20.0142	17.5111	17.5009	23.6	17.6676	21.25	17.8	20.3	17.9409	19.65	18.16	19	-1	-1
1.0567	67.6869	69.8528	20.0134	17.5017	17.4992	23	17.669	21.1	17.8064	20.1	17.9599	19.4	18.25	18.8	-1	-1
1.13715	73.3164	74.5324	20.0103	17.5267	17.4982	23.35	17.6588	21.25	17.7833	20.35	17.9122	19.65	18.0985	19	-1	-1
1.0825	68.8027	70.7285	20.0085	17.5098	17.494	23.2	17.6608	21.1	17.7937	20.15	17.9386	19.45	18.1874	18.9	-1	-1
1.09427	69.9084	72.6011	20.0148	17.5077	17.5016	23.4	17.667	21.15	17.797	20.2	17.9349	19.6	18.1496	18.9	-1	-1
1.14354	72.746	73.7305	19.9809	17.4818	17.4548	23.4188	17.6135	21.1688	17.7355	20.2188	17.8606	19.6188	18.0363	19.0188	-1	-1
1.24324	81.8682	84.3855	20.0139	17.5017	17.4645	24.15	17.6278	21.6	17.7506	20.55	17.8701	19.95	18.0171	19.35	18.3258	18.85
1.17623	75.3666	77.0734	20.0124	17.5105	17.4796	23.7	17.6421	21.3	17.7663	20.4	17.8917	19.7	18.0603	19.1	-1	-1
1.0146	65.1518	69.1997	20.0145	17.5177	17.5176	22.85	17.6885	21.1	17.8276	20.05	17.9884	19.4	18.3705	18.65	-1	-1
1.10291	69.366	74.127	20.0143	17.5075	17.4901	23.55	17.6546	21.15	17.7838	20.25	17.9196	19.5	18.1247	18.95	-1	-1
1.16138	75.4298	78.2907	20.0133	17.5052	17.4804	23.65	17.6414	21.4	17.7661	20.35	17.8935	19.65	18.0695	19.1	-1	-1
1.22575	79.8244	82.8238	20.0102	17.5069	17.4673	23.9	17.6221	21.45	17.7389	20.55	17.8529	19.85	17.9941	19.3	18.3023	18.7
1.10406	71.6407	74.2943	20.0121	17.506	17.4871	23.3	17.6561	21.2	17.7888	20.2	17.9292	19.5	18.1466	18.95	-1	-1
1.14773	74.2394	76.9078	20.0128	17.5088	17.4881	23.65	17.6552	21.35	17.7837	20.35	17.9145	19.7	18.0947	19.1	-1	-1
1.20629	76.2591	78.1779	20.0125	17.5022	17.4748	23.5	17.6312	21.35	17.7502	20.4	17.8684	19.7	18.0204	19.15	18.4645	18.6
1.14324	74.4904	77.642	20.009	17.5121	17.4836	23.6	17.6496	21.4	17.7774	20.4	17.9074	19.7	18.0855	19.1	-1	-1
1.2082	77.7189	79.2364	20.0137	17.5189	17.4851	23.55	17.6336	21.4	17.7462	20.4	17.8579	19.75	18.0023	19.25	18.4547	18.65
1.20045	74.8411	77.5325	20.0117	17.4933	17.4637	23.4	17.6233	21.25	17.7446	20.35	17.8652	19.7	18.0215	19.15	-1	-1
1.15518	73.4016	75.2124	20.0094	17.5027	17.4837	23.55	17.6455	21.2	17.7703	20.3	17.8983	19.65	18.0779	19.1	-1	-1
